x,y
264.27,14.37
264.27,14.37
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
289.84,23.45
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
260.04,16.84
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.41,20.24
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
261.83,18.33
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
266.4,19.23
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
287.96,27.11
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
270.67,13.15
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
250.76,18.45
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
267.19,19.69
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
268.3,15.88
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
274.32,25.07
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
285.59,27.82
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
259.33,8.4
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
254.87,9.53
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
248.99,3.32
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
262.71,13.1
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
284.86,27.85
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
276.45,19.77
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
262.12,24.95
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
273.2,19.72
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
262.36,14.78
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
278.96,30.97
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
275.58,24.88
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.74,5.38
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
250.34,5.51
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
248.95,14.4
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
254.26,14.04
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
280.57,16.71
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
271.49,11.75
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
262.87,15.65
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
260.22,4.47
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
256.27,19.94
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
274.59,6.66
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
285.06,36.15
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
251.09,8.78
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
273.32,16.88
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
283.14,38.58
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
265.07,22.02
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
263.17,4.4
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
280.29,31.95
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
251.52,2.02
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
274.16,4.98
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
278.04,12.58
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
286.64,36.55
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
257.54,11.78
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
279.57,8.45
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
260.71,6.72
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
276.76,18.79
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
259.95,12.21
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
266.15,25.19
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
256.92,22.73
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
272.37,11.01
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
278.27,21.37
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
258.15,11.48
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
255.15,6.95
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
265.71,2.96
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
266.63,13.16
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
286.64,20.9
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
257.52,3.93
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
261.23,19.69
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
269.52,14.51
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
284.6,10.78
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
273.88,12.5
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
282.23,37.95
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
284.13,22.33
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
271.28,26.5
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
266.66,21.11
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
275.98,14.53
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
260.07,27.97
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
281.15,23.9
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
273.67,16.82
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
270.8,21.54
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
279.41,24.26
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
270.75,10.3
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
265.85,14.95
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
257.34,14.48
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
253.47,19.62
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
272.5,26.75
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
254.92,9.84
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
274.41,26.36
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
273.84,9.0
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
267.18,12.55
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
269.91,15.49
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
263.47,14.81
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
272.9,23.17
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
273.41,2.52
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
262.3,13.08
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
274.14,30.35
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
270.06,31.06
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
268.81,19.93
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
265.99,18.71
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
282.45,29.53
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
275.13,20.22
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
277.7,28.55
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
268.54,2.07
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
277.43,37.03
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
265.86,10.45
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
287.77,23.97
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
249.39,4.33
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
262.83,5.44
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
258.56,17.37
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
277.72,25.83
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
285.13,29.21
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
269.55,12.32
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
270.74,4.4
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
289.3,29.21
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
241.93,27.26
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
268.89,12.48
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
281.22,37.51
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
275.83,35.43
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
264.33,17.62
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
275.26,8.02
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
277.12,26.94
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
276.36,1.16
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
254.36,5.63
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
279.59,29.7
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
273.82,14.53
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
250.85,13.41
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
286.29,24.42
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
276.35,14.16
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
252.13,7.11
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
277.88,17.66
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
275.3,15.12
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
282.0,18.09
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
260.61,6.32
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
279.91,34.35
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
264.34,15.41
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
266.01,13.62
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
275.29,15.47
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
271.56,11.43
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
268.57,4.62
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
258.43,14.57
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
275.45,22.9
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
265.91,6.62
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
274.22,26.26
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
275.2,24.8
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
263.87,18.85
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
261.22,2.54
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
265.24,9.45
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
275.38,5.3
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
271.96,18.01
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
259.22,11.24
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
267.34,18.18
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
269.62,3.69
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
268.92,9.73
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
284.74,24.25
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
259.11,12.34
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
240.37,7.31
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
234.76,5.29
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
270.77,19.25
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
274.52,17.28
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
254.57,5.16
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
263.19,13.83
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
247.75,7.33
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
270.15,8.84
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
275.37,5.6
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
254.89,8.23
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
273.28,33.33
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
279.22,32.68
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
259.75,7.19
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
269.55,4.45
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
281.38,19.23
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
276.31,18.12
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.91,15.86
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
273.2,27.18
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
268.08,12.53
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
254.01,21.46
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
277.47,29.22
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
259.55,14.38
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
248.33,22.31
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
255.53,6.69
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
253.56,4.43
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
273.91,32.26
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
265.96,16.9
270.18,27.32
270.18,27.32
270.18,27.32
270.18,27.32
270.18,27.32
270.18,27.32
270.18,27.32
